scenario,tasks,seed,algorithm,fitness,convergence_iteration,runtime_s,evaluation_budget
3,16,202625,GA,0.2998009370773602,25,0.1266914999578148,416
3,16,202625,ACO,0.2767353433645321,19,0.303720899973996,416
3,16,202625,DE,0.2902103226804087,16,0.136400599963963,416
3,16,202626,IPSO,0.2947133695176903,21,0.118673599907197,416
3,16,202626,PSO,0.2759652096462154,22,0.1144993000198155,416
3,16,202626,GA,0.2753837845280786,25,0.1068256999133154,416
3,16,202626,ACO,0.2835269830474486,19,0.277090199990198,416
3,16,202626,DE,0.2937754012479225,25,0.1033307999605313,416
3,16,202627,IPSO,0.2844397334164329,14,0.0870012000668793,416
3,16,202627,PSO,0.2862434879797314,22,0.1201583000365644,416
3,16,202627,GA,0.2662190283506467,25,0.1184795999433845,416
3,16,202627,ACO,0.291124117615602,15,0.3322136000497266,416
3,16,202627,DE,0.2854543209185556,12,0.159993499983102,416
3,16,202628,IPSO,0.2905375438065283,19,0.1174128999700769,416
3,16,202628,PSO,0.3128755368391022,19,0.1168117999332025,416
3,16,202628,GA,0.2760310992263788,22,0.1341666999505832,416
3,16,202628,ACO,0.2790365962546602,17,0.343904500012286,416
3,16,202628,DE,0.3100976995822228,25,0.1446516000432893,416
3,16,202629,IPSO,0.2728564954945491,25,0.1423134000506252,416
3,16,202629,PSO,0.2987455994606967,23,0.0856103999540209,416
3,16,202629,GA,0.2783504926272105,25,0.1035718000493943,416
3,16,202629,ACO,0.2660177724964525,25,0.3251152000157162,416
3,16,202629,DE,0.2850582195098076,12,0.1091380000580102,416
3,16,202630,IPSO,0.2788223121471865,25,0.0913301999680697,416
3,16,202630,PSO,0.2874089198746214,25,0.0948603000724688,416
3,16,202630,GA,0.275664066390292,25,0.1294999999227002,416
3,16,202630,ACO,0.2628002978532782,20,0.3286391000729054,416
3,16,202630,DE,0.3218078135749184,16,0.1444550000596791,416
4,19,202601,IPSO,0.3370242736066349,12,0.1252558999694883,416
4,19,202601,PSO,0.3337517973929951,25,0.1222213000291958,416
4,19,202601,GA,0.3186229094847732,25,0.1172551999334245,416
4,19,202601,ACO,0.3557877852332524,25,0.3777447000611573,416
4,19,202601,DE,0.3661277284460859,25,0.1487881999928504,416
4,19,202602,IPSO,0.3370242736066349,25,0.1180765000171959,416
4,19,202602,PSO,0.3441132965991538,25,0.1070402000332251,416
4,19,202602,GA,0.3410347423739682,21,0.1472675000550225,416
4,19,202602,ACO,0.3415568651004411,25,0.424089299980551,416
4,19,202602,DE,0.342783849216059,25,0.1579861999489367,416
4,19,202603,IPSO,0.3330088069097552,24,0.1124930999940261,416
4,19,202603,PSO,0.3515313877173275,25,0.1095866999821737,416
4,19,202603,GA,0.3412937496633478,21,0.1654801999684423,416
4,19,202603,ACO,0.3580990636027072,23,0.3723838999867439,416
4,19,202603,DE,0.3681958698106924,12,0.1285998000530526,416
4,19,202604,IPSO,0.3394603259910753,20,0.1179579999297857,416
4,19,202604,PSO,0.3607401141525264,17,0.119511800003238,416
4,19,202604,GA,0.3611413851086573,22,0.1415042000589892,416
4,19,202604,ACO,0.35349386074247,18,0.3302578999428078,416
4,19,202604,DE,0.354190941072534,25,0.1295864999992773,416
4,19,202605,IPSO,0.3338259454833741,25,0.1132240999722853,416
4,19,202605,PSO,0.3347011197729635,25,0.1162583000259473,416
4,19,202605,GA,0.3443004607892642,25,0.1429732999531552,416
4,19,202605,ACO,0.3572365392737522,18,0.3982709000119939,416
4,19,202605,DE,0.3597429377442501,25,0.1540222000330686,416
4,19,202606,IPSO,0.3709443169819031,22,0.1196229000343009,416
4,19,202606,PSO,0.3427446339269527,22,0.1323292999295517,416
4,19,202606,GA,0.3441618584224208,25,0.1316477000946179,416
4,19,202606,ACO,0.3329317056387145,21,0.3407598999328911,416
4,19,202606,DE,0.3523858069285334,25,0.1395552000030875,416
4,19,202607,IPSO,0.3485086246712516,11,0.1249131999211385,416
4,19,202607,PSO,0.3365622053577558,25,0.102517900057137,416
4,19,202607,GA,0.3362354875166791,13,0.1233081000391393,416
4,19,202607,ACO,0.342459289500452,18,0.3350279999431222,416
4,19,202607,DE,0.3476045644470237,15,0.1271129000233486,416
4,19,202608,IPSO,0.3462271030646769,25,0.1217738999985158,416
4,19,202608,PSO,0.3436195195538786,25,0.1053244000067934,416
4,19,202608,GA,0.3538837636386346,21,0.12288769998122,416
4,19,202608,ACO,0.344022717566555,20,0.4047818999970332,416
4,19,202608,DE,0.3637944557910043,14,0.1305177999893203,416
4,19,202609,IPSO,0.3377663232492989,25,0.1233693000394851,416
4,19,202609,PSO,0.3356812758835756,25,0.1170991999097168,416
4,19,202609,GA,0.3319840182940814,25,0.1883050000760704,416
4,19,202609,ACO,0.357034159591909,19,0.3673756000353023,416
4,19,202609,DE,0.3586923632165315,25,0.1345566000090912,416
4,19,202610,IPSO,0.3554670525705156,25,0.1143442000029608,416
4,19,202610,PSO,0.3603275239252491,24,0.1062764999223873,416
4,19,202610,GA,0.3333571680183529,20,0.1162274000234901,416
4,19,202610,ACO,0.351558597620843,14,0.3532260999782011,416
4,19,202610,DE,0.3500409476953889,20,0.1315604000119492,416
4,19,202611,IPSO,0.3330088069097552,16,0.1065700000617653,416
4,19,202611,PSO,0.3411703902781443,25,0.1187105999561026,416
4,19,202611,GA,0.3393382561328502,25,0.1399710000259801,416
4,19,202611,ACO,0.3649403401724637,17,0.3292722000041976,416
4,19,202611,DE,0.3694943368291284,22,0.1020494000986218,416
4,19,202612,IPSO,0.3311359005475668,25,0.0859532000031322,416
4,19,202612,PSO,0.3399240224556227,22,0.083371500018984,416
4,19,202612,GA,0.3380005502446521,25,0.1088965000817552,416
4,19,202612,ACO,0.3619609582487648,18,0.2670748999807983,416
4,19,202612,DE,0.3630806553574803,15,0.1126052999170497,416
4,19,202613,IPSO,0.3324937304819864,18,0.096081499941647,416
4,19,202613,PSO,0.3391481789085098,25,0.1044454999500885,416
4,19,202613,GA,0.3588378303184464,18,0.0929033999564126,416
4,19,202613,ACO,0.3380590637714396,19,0.2837508000666275,416
4,19,202613,DE,0.3590064802115394,24,0.1127570000244304,416
4,19,202614,IPSO,0.3374925106739607,13,0.0966602000407874,416
4,19,202614,PSO,0.3478549896885037,25,0.0926341000013053,416
4,19,202614,GA,0.3405405294710398,25,0.1008670000592246,416
4,19,202614,ACO,0.3445117071606234,15,0.2626860000891611,416
4,19,202614,DE,0.3690170973034791,23,0.1190673999954015,416
4,19,202615,IPSO,0.3483632073395501,14,0.0905220999848097,416
4,19,202615,PSO,0.3529515890087796,25,0.0978213999187573,416
4,19,202615,GA,0.3509644606706184,25,0.1047692000865936,416
4,19,202615,ACO,0.3355568787054362,20,0.2943266999209299,416
4,19,202615,DE,0.3499526670308284,16,0.1157140000723302,416
4,19,202616,IPSO,0.3481187017199496,25,0.1033730000490322,416
4,19,202616,PSO,0.3529674335180123,20,0.089982199948281,416
4,19,202616,GA,0.3261615514977979,25,0.1198930999962613,416
4,19,202616,ACO,0.3331657803589261,10,0.2832016999600455,416
4,19,202616,DE,0.3556876899323768,12,0.1188849998870864,416
4,19,202617,IPSO,0.3457799875133499,23,0.086321200011298,416
4,19,202617,PSO,0.3438662369626674,25,0.0936219999566674,416
4,19,202617,GA,0.3489057558158048,23,0.0971385999582707,416
4,19,202617,ACO,0.3432813173405762,18,0.2779602999798953,416
4,19,202617,DE,0.3670729491614619,25,0.1120917999651283,416
4,19,202618,IPSO,0.3370242736066349,18,0.1137533000437542,416
4,19,202618,PSO,0.3367195358866469,25,0.1247536999871954,416
4,19,202618,GA,0.3571468129212689,25,0.1253640000941231,416
4,19,202618,ACO,0.3405745904889082,25,0.3155007999157533,416
4,19,202618,DE,0.3662360506894054,23,0.1064421000191941,416
4,19,202619,IPSO,0.3712055784863413,14,0.085795999970287,416
4,19,202619,PSO,0.3236733259122649,25,0.0849395999684929,416
4,19,202619,GA,0.3318679323466204,25,0.0907822999870404,416
4,19,202619,ACO,0.3335711084857782,15,0.3119894000701606,416
4,19,202619,DE,0.3631007284123801,25,0.1084041000576689,416
4,19,202620,IPSO,0.3347917666736361,18,0.1010941000422462,416
4,19,202620,PSO,0.3261193953338995,25,0.0866585000185296,416
4,19,202620,GA,0.3481890495865264,25,0.0931471999501809,416
4,19,202620,ACO,0.342598010070865,16,0.2924045000690967,416
4,19,202620,DE,0.3606023264001685,17,0.1207298999652266,416
4,19,202621,IPSO,0.3369671030274827,21,0.0960550000891089,416
4,19,202621,PSO,0.3593573706853848,25,0.1024617000948637,416
4,19,202621,GA,0.3195223463905509,25,0.0955778999486938,416
4,19,202621,ACO,0.3287785069928713,21,0.3088984999340027,416
4,19,202621,DE,0.3734087703949127,17,0.1178190000355243,416
4,19,202622,IPSO,0.3304760557896472,17,0.1094790999777615,416
4,19,202622,PSO,0.3334422513479718,25,0.1056472000200301,416
4,19,202622,GA,0.3481512934961238,25,0.1035660000052303,416
4,19,202622,ACO,0.3683199952786105,19,0.3099708999507129,416
4,19,202622,DE,0.3523820747205469,18,0.1358689999906346,416
4,19,202623,IPSO,0.3371147819559992,12,0.1015693999361246,416
4,19,202623,PSO,0.3552615507862311,25,0.1297589000314474,416
4,19,202623,GA,0.331212140788373,25,0.09079919999931,416
4,19,202623,ACO,0.3360227732763775,20,0.3756933999247849,416
4,19,202623,DE,0.3542857416669035,22,0.1252251000842079,416
4,19,202624,IPSO,0.3457249146983137,20,0.1254338999278843,416
4,19,202624,PSO,0.3672773342050284,12,0.0804266999475658,416
4,19,202624,GA,0.3280873485579645,18,0.1181296999566257,416
4,19,202624,ACO,0.3576998399783074,16,0.3081978999543935,416
4,19,202624,DE,0.3207288107435398,17,0.1314717000350356,416
4,19,202625,IPSO,0.3370242736066349,13,0.0885715000331401,416
4,19,202625,PSO,0.3685005524475434,24,0.1011915999697521,416
4,19,202625,GA,0.3320633439708292,25,0.1040083999978378,416
4,19,202625,ACO,0.343852578570706,16,0.3015487000811845,416
4,19,202625,DE,0.3506904238171333,15,0.1117565999738872,416
4,19,202626,IPSO,0.3357792803888585,25,0.097682400024496,416
4,19,202626,PSO,0.3446240684580198,25,0.1110491999424994,416
4,19,202626,GA,0.3358664091784059,25,0.1161178000038489,416
4,19,202626,ACO,0.3428309532913918,10,0.3199097000760957,416
4,19,202626,DE,0.3611167129844966,25,0.1434418999124318,416
4,19,202627,IPSO,0.336402561821929,15,0.0964844999834895,416
4,19,202627,PSO,0.349303049127173,20,0.1135680000297725,416
4,19,202627,GA,0.3436145392393878,25,0.1117787000257521,416
4,19,202627,ACO,0.3406693384937922,17,0.3068185000447556,416
4,19,202627,DE,0.365819752958427,25,0.1146457999711856,416
4,19,202628,IPSO,0.3185634796855917,25,0.1252836999483406,416
4,19,202628,PSO,0.3529142208646881,15,0.0950100000482052,416
4,19,202628,GA,0.3352880472023859,25,0.1019615000113844,416
4,19,202628,ACO,0.3330000340105554,18,0.3269661000231281,416
4,19,202628,DE,0.363880714609136,17,0.1064019000623375,416
4,19,202629,IPSO,0.3335700345070885,18,0.0914342999458313,416
4,19,202629,PSO,0.3203008633744297,25,0.0851064999587833,416
4,19,202629,GA,0.332231932908184,25,0.1092264000326395,416
4,19,202629,ACO,0.3132831740365975,24,0.2846550999674946,416
4,19,202629,DE,0.3700567421187706,14,0.0962792000500485,416
4,19,202630,IPSO,0.3310098811915224,15,0.0896687000058591,416
4,19,202630,PSO,0.3852073613127637,19,0.0786056999349966,416
4,19,202630,GA,0.3620764825404927,25,0.1038180999457836,416
4,19,202630,ACO,0.327926731530126,21,0.2861696999752894,416
4,19,202630,DE,0.3479152850980745,25,0.1162000999320298,416
5,22,202601,IPSO,0.3856812964135478,24,0.0848407000303268,416
5,22,202601,PSO,0.3618942545740001,16,0.0893614999949932,416
5,22,202601,GA,0.3555930959375433,25,0.1160166999325156,416
5,22,202601,ACO,0.3693330091979843,18,0.3080241000279784,416
5,22,202601,DE,0.3734914754865944,25,0.1133736000629141,416
5,22,202602,IPSO,0.3611975145314898,20,0.11035999993328,416
5,22,202602,PSO,0.357942469108904,25,0.1161653000162914,416
5,22,202602,GA,0.3572453661987818,25,0.1338869999162852,416
5,22,202602,ACO,0.3408423226160288,25,0.3403273000149056,416
5,22,202602,DE,0.3704354795742527,25,0.1743515999987721,416
5,22,202603,IPSO,0.3572602071187226,14,0.1050655000144615,416
5,22,202603,PSO,0.3572051859147809,21,0.1114515999797731,416
5,22,202603,GA,0.3458248992615834,24,0.1306638999376446,416
5,22,202603,ACO,0.3419681764168407,20,0.3348303999518975,416
5,22,202603,DE,0.3539744482613385,17,0.1398176000220701,416
5,22,202604,IPSO,0.3546435485555096,25,0.1265651999274268,416
5,22,202604,PSO,0.34943689157691,22,0.1145997999701649,416
5,22,202604,GA,0.3544428876702011,23,0.1140588999260217,416
5,22,202604,ACO,0.3349823763046383,24,0.3341537000378594,416
5,22,202604,DE,0.374163917233472,18,0.1516501000151038,416
5,22,202605,IPSO,0.3438249368188845,25,0.1123319000471383,416
5,22,202605,PSO,0.3521086815157829,25,0.1302218999480828,416
5,22,202605,GA,0.3610715011544246,19,0.0910304000135511,416
5,22,202605,ACO,0.3519055995219322,25,0.3887364999391138,416
5,22,202605,DE,0.3941480568813713,25,0.1336144000524655,416
5,22,202606,IPSO,0.3570392085700457,25,0.0903013999341055,416
5,22,202606,PSO,0.359614992939174,25,0.0958456000080332,416
5,22,202606,GA,0.3389587899400079,25,0.105873699998483,416
5,22,202606,ACO,0.3340378286018031,25,0.3630961000453681,416
5,22,202606,DE,0.37509264950166,12,0.1454853999894112,416
5,22,202607,IPSO,0.3442650287391965,25,0.1556956999702379,416
5,22,202607,PSO,0.34998989145563,25,0.1149755000369623,416
5,22,202607,GA,0.3449739199222725,25,0.1063164999941364,416
5,22,202607,ACO,0.3585351047111617,20,0.4114428000757471,416
5,22,202607,DE,0.3933732753642245,16,0.1613751000259071,416
5,22,202608,IPSO,0.3533584272363183,25,0.1105241000186652,416
5,22,202608,PSO,0.3556918447433455,24,0.1030850000679493,416
5,22,202608,GA,0.3570934522955108,25,0.1069908000063151,416
5,22,202608,ACO,0.3511783952793357,23,0.3540373999858275,416
5,22,202608,DE,0.3652451213093416,25,0.1680289000505581,416
5,22,202609,IPSO,0.3397999552365368,25,0.1501730000600218,416
5,22,202609,PSO,0.3519435538697482,24,0.1593242000089958,416
5,22,202609,GA,0.3800886487684745,25,0.1293727000011131,416
5,22,202609,ACO,0.3280465585219062,25,0.323457199963741,416
5,22,202609,DE,0.3686673136896188,25,0.1439455999061465,416
5,22,202610,IPSO,0.3413222852606102,25,0.0895633000181987,416
5,22,202610,PSO,0.3592680431149161,25,0.1407192000187933,416
5,22,202610,GA,0.347182598890299,25,0.1222056000260636,416
5,22,202610,ACO,0.3728491251747864,18,0.3348889999324456,416
5,22,202610,DE,0.359873416782309,16,0.1316709000384435,416
5,22,202611,IPSO,0.3548443080267868,25,0.1076369000365957,416
5,22,202611,PSO,0.3753839921694286,25,0.1052442999789491,416
5,22,202611,GA,0.3449134751466847,25,0.0953053999692201,416
5,22,202611,ACO,0.3565703736445146,23,0.3164116999832913,416
5,22,202611,DE,0.3886881017398971,20,0.1317573999986052,416
5,22,202612,IPSO,0.3381425704074507,13,0.1336599999340251,416
5,22,202612,PSO,0.3493695747774687,25,0.1176411999622359,416
5,22,202612,GA,0.3417354064541145,25,0.1208677000831812,416
5,22,202612,ACO,0.336353000083035,24,0.4245930999750271,416
5,22,202612,DE,0.3775475815316866,25,0.1128531000576913,416
5,22,202613,IPSO,0.3315997429053511,15,0.1507682000519707,416
5,22,202613,PSO,0.3489022426364895,25,0.0959174000890925,416
5,22,202613,GA,0.3460281066358193,25,0.1059941999847069,416
5,22,202613,ACO,0.3558751405680304,18,0.4003521000267938,416
5,22,202613,DE,0.3787216402092283,14,0.0879955000709742,416
5,22,202614,IPSO,0.3644300537650397,25,0.1041399000678211,416
5,22,202614,PSO,0.3400479220777052,25,0.0851103999884799,416
5,22,202614,GA,0.3481776391505511,25,0.1190544000128284,416
5,22,202614,ACO,0.3436201449705687,20,0.360685299965553,416
5,22,202614,DE,0.3674089767274296,22,0.112722499994561,416
5,22,202615,IPSO,0.362434622133724,25,0.0917529999278485,416
5,22,202615,PSO,0.3525540715729693,25,0.1105683000059798,416
5,22,202615,GA,0.347393597549462,25,0.0954269999638199,416
5,22,202615,ACO,0.3514453564350702,23,0.3321707000723108,416
5,22,202615,DE,0.3814231179687812,14,0.1510356001090258,416
5,22,202616,IPSO,0.3606526132642704,24,0.1128231999464333,416
5,22,202616,PSO,0.3609947878008532,25,0.0878925001015886,416
5,22,202616,GA,0.3488066525603325,20,0.0947741999989375,416
5,22,202616,ACO,0.3493881529266727,25,0.3637514000292867,416
5,22,202616,DE,0.3925264743799824,25,0.1352784000337124,416
5,22,202617,IPSO,0.3720928756446968,12,0.091226200107485,416
5,22,202617,PSO,0.3685198329060789,25,0.0909773000748828,416
5,22,202617,GA,0.3399281428795391,25,0.1428577000042423,416
5,22,202617,ACO,0.3248134745249925,25,0.3714844000060111,416
5,22,202617,DE,0.3696763487599262,25,0.1333364000311121,416
5,22,202618,IPSO,0.3520825407049543,25,0.0960402999771758,416
5,22,202618,PSO,0.3753611176159004,14,0.1015150999883189,416
5,22,202618,GA,0.3503966946988687,23,0.0941813999088481,416
5,22,202618,ACO,0.3478847864024809,25,0.3309047999791801,416
5,22,202618,DE,0.3739397882776039,15,0.1181955999927595,416
5,22,202619,IPSO,0.3437484132303531,25,0.1366280000656843,416
5,22,202619,PSO,0.3376684824292507,25,0.1097087000962346,416
5,22,202619,GA,0.350055928759525,25,0.1802457000594586,416
5,22,202619,ACO,0.3262733396804467,21,0.3811402000719681,416
5,22,202619,DE,0.3674502516674058,25,0.1154986000619828,416
5,22,202620,IPSO,0.352557172975486,14,0.0908666999312117,416
5,22,202620,PSO,0.3517768439852343,25,0.0840958000626415,416
5,22,202620,GA,0.3552573506741548,25,0.1165609000017866,416
5,22,202620,ACO,0.3436057525618403,25,0.3144060000777244,416
5,22,202620,DE,0.3804901399430227,15,0.1361764000030234,416
5,22,202621,IPSO,0.3614682032722635,25,0.1124502000166103,416
5,22,202621,PSO,0.3773660480804841,25,0.0915129999630153,416
5,22,202621,GA,0.3442780652708555,25,0.1166885999264195,416
5,22,202621,ACO,0.3535105279418256,24,0.3182322999928146,416
5,22,202621,DE,0.3822012587672647,16,0.1285413999576121,416
5,22,202622,IPSO,0.3504714852151754,25,0.1154785000253468,416
5,22,202622,PSO,0.3667835648490901,25,0.1116576000349596,416
5,22,202622,GA,0.3546004461385345,25,0.1292970000067725,416
5,22,202622,ACO,0.3594832511166784,20,0.3318174999440089,416
5,22,202622,DE,0.3734979798246912,15,0.136977200047113,416
5,22,202623,IPSO,0.3553561290691734,25,0.1077302999328821,416
5,22,202623,PSO,0.3517089312028481,25,0.1110420000040903,416
5,22,202623,GA,0.3301434728310529,24,0.1330342000583186,416
5,22,202623,ACO,0.3492061267881597,22,0.3428925001062453,416
5,22,202623,DE,0.3676253629272784,14,0.1108289000112563,416
5,22,202624,IPSO,0.3650474994260525,25,0.1068784000817686,416
5,22,202624,PSO,0.3589365146962141,25,0.1041624000063166,416
5,22,202624,GA,0.3350758872249603,25,0.1044468000764027,416
5,22,202624,ACO,0.3596555829853003,25,0.3833092999411747,416
5,22,202624,DE,0.3565832001416316,15,0.1040379999903962,416
5,22,202625,IPSO,0.3392247751690312,25,0.0890287000220269,416
5,22,202625,PSO,0.3554547791500258,21,0.1213845000602305,416
5,22,202625,GA,0.3378683657240149,25,0.1049628000473603,416
5,22,202625,ACO,0.3482799651503314,19,0.3677862000185996,416
5,22,202625,DE,0.3716132447535932,12,0.1391154000302776,416
5,22,202626,IPSO,0.3543735393973327,25,0.1096178999869152,416
5,22,202626,PSO,0.3655315916502827,25,0.116033700061962,416
5,22,202626,GA,0.3346994510228673,25,0.1076443999772891,416
5,22,202626,ACO,0.3580618364592355,14,0.3227828000672161,416
5,22,202626,DE,0.3818669784423915,25,0.1253703000256791,416
5,22,202627,IPSO,0.3544257062423651,25,0.1153773000696674,416
5,22,202627,PSO,0.3511736868304288,25,0.1087721000658348,416
5,22,202627,GA,0.3526791215839658,19,0.1061955000041052,416
5,22,202627,ACO,0.3585967204707797,13,0.3062859999481588,416
5,22,202627,DE,0.3852210530481113,22,0.1050234000431373,416
5,22,202628,IPSO,0.3378052116600615,25,0.1026164999930188,416
5,22,202628,PSO,0.3438516686908484,25,0.0884007000131532,416
5,22,202628,GA,0.3445559648415046,25,0.1407363000325858,416
5,22,202628,ACO,0.3481747949348153,25,0.3561754000838846,416
5,22,202628,DE,0.3689130419943429,25,0.1280759000219404,416
5,22,202629,IPSO,0.3497387510885241,25,0.1175335999578237,416
5,22,202629,PSO,0.3697262337890519,23,0.1181162999710068,416
5,22,202629,GA,0.3550573186043542,25,0.0999063000781461,416
5,22,202629,ACO,0.3492076075002759,25,0.3516965999733656,416
5,22,202629,DE,0.3906237257906336,20,0.1344120000721886,416
5,22,202630,IPSO,0.3618933466409599,25,0.1012891000136733,416
5,22,202630,PSO,0.3712899442626323,21,0.0958686000667512,416
5,22,202630,GA,0.3680820790765055,25,0.0958249999675899,416
5,22,202630,ACO,0.3542138661472886,20,0.3152271000435576,416
5,22,202630,DE,0.3647265364282084,25,0.1219243999803438,416
6,25,202601,IPSO,0.3975496825390875,25,0.1036435000132769,416
6,25,202601,PSO,0.4355696439004185,22,0.1170849000336602,416
6,25,202601,GA,0.4122732240793538,25,0.1140640000812709,416
6,25,202601,ACO,0.4170692754850276,20,0.3967359999660402,416
6,25,202601,DE,0.4307855847109598,11,0.1457085999427363,416
6,25,202602,IPSO,0.4085508974915449,25,0.0885364999994635,416
6,25,202602,PSO,0.4126807247719103,25,0.1093725999817252,416
6,25,202602,GA,0.4050710521995567,25,0.1257017999887466,416
6,25,202602,ACO,0.3858031520513105,24,0.3832173000555485,416
6,25,202602,DE,0.4476014228887852,21,0.1417680999729782,416
6,25,202603,IPSO,0.3920406639323766,11,0.1363118999870494,416
6,25,202603,PSO,0.4072350803074065,25,0.120648399926722,416
6,25,202603,GA,0.4153883485160287,19,0.1156825999496504,416
6,25,202603,ACO,0.3937358651461963,13,0.3981092000612989,416
6,25,202603,DE,0.4279712781283799,15,0.1350829999428242,416
6,25,202604,IPSO,0.4064565795097615,25,0.1220591999590396,416
6,25,202604,PSO,0.4110095278150532,25,0.1192572000436484,416
6,25,202604,GA,0.3812166763151238,25,0.1087194000137969,416
6,25,202604,ACO,0.3894358575321872,17,0.4395068000303581,416
6,25,202604,DE,0.4452979842101583,14,0.1733904000138864,416
6,25,202605,IPSO,0.3947185838136692,20,0.1159376000287011,416
6,25,202605,PSO,0.4156815082439865,25,0.1159310999792069,416
6,25,202605,GA,0.4042099335406302,24,0.1376157000195235,416
6,25,202605,ACO,0.3914535598615761,25,0.3932832999853417,416
6,25,202605,DE,0.4264417244813316,16,0.1379661000100895,416
6,25,202606,IPSO,0.4032863201241087,25,0.1114240000024437,416
6,25,202606,PSO,0.4062683011668904,19,0.1222743999678641,416
6,25,202606,GA,0.4050007078548532,25,0.1260036999592557,416
6,25,202606,ACO,0.3956785402672788,23,0.4240041999146342,416
6,25,202606,DE,0.4136206620490743,12,0.1377960999961942,416
6,25,202607,IPSO,0.4000580205052438,25,0.1256946000503376,416
6,25,202607,PSO,0.4187330554166447,25,0.1250162000069394,416
6,25,202607,GA,0.4118412146704931,25,0.1580582000315189,416
6,25,202607,ACO,0.4219773758581138,19,0.4016507000196725,416
6,25,202607,DE,0.4309160014904484,22,0.1050860000541433,416
6,25,202608,IPSO,0.3995290053963241,21,0.1064472999423742,416
6,25,202608,PSO,0.4282089199482114,25,0.1065296999877318,416
6,25,202608,GA,0.4051800933914813,25,0.1363564000930637,416
6,25,202608,ACO,0.4117705935634626,25,0.3765908000059426,416
6,25,202608,DE,0.429213296700218,20,0.1393064999720081,416
6,25,202609,IPSO,0.383963640292299,17,0.0995487000327557,416
6,25,202609,PSO,0.4409610611005607,20,0.0935500999912619,416
6,25,202609,GA,0.3916072510383396,25,0.1092721000313758,416
6,25,202609,ACO,0.3888514419920043,20,0.3635502000106498,416
6,25,202609,DE,0.4358406473147571,16,0.1190775000723078,416
6,25,202610,IPSO,0.3930630018359169,25,0.1084803999401629,416
6,25,202610,PSO,0.4396923120604072,25,0.0949175000423565,416
6,25,202610,GA,0.4087210629294764,25,0.1155665999976918,416
6,25,202610,ACO,0.3859265534054105,25,0.3993398000020534,416
6,25,202610,DE,0.4211466023553204,25,0.1103173000738024,416
6,25,202611,IPSO,0.3827761133337342,11,0.0925301000243052,416
6,25,202611,PSO,0.4167148631307456,18,0.1225285000400617,416
6,25,202611,GA,0.3844397627376409,25,0.1100445000920444,416
6,25,202611,ACO,0.3983683196064242,20,0.3982779000652954,416
6,25,202611,DE,0.4274834275512932,20,0.1229023999767378,416
6,25,202612,IPSO,0.4043041521697139,25,0.0917878999607637,416
6,25,202612,PSO,0.4292026599075634,25,0.086311100050807,416
6,25,202612,GA,0.3954625672625629,25,0.1067461000056937,416
6,25,202612,ACO,0.403845626656146,22,0.3238638000329956,416
6,25,202612,DE,0.4321688486804439,25,0.1445902000414207,416
6,25,202613,IPSO,0.4062486241588174,25,0.1005750000476837,416
6,25,202613,PSO,0.4146530194510111,20,0.1022367000114172,416
6,25,202613,GA,0.4002836234265035,25,0.1031249999068677,416
6,25,202613,ACO,0.3811622696488109,25,0.3833667000290006,416
6,25,202613,DE,0.4323583300136785,25,0.1298041000263765,416
6,25,202614,IPSO,0.4036727640158485,25,0.1001760000362992,416
6,25,202614,PSO,0.4254155962064724,23,0.1084286000113934,416
6,25,202614,GA,0.4135262310920909,25,0.1030632000183686,416
6,25,202614,ACO,0.4134848899595993,22,0.3732043000636622,416
6,25,202614,DE,0.4349200850183222,25,0.1421841999981552,416
6,25,202615,IPSO,0.3993802266176724,22,0.1316511000040918,416
6,25,202615,PSO,0.4148297031772764,23,0.0809423000318929,416
6,25,202615,GA,0.388531913404857,25,0.1154117999831214,416
6,25,202615,ACO,0.3995857457376326,25,0.3901355001144111,416
6,25,202615,DE,0.4354036169122164,22,0.1349508999846875,416
6,25,202616,IPSO,0.3855708765950198,25,0.1189206999260932,416
6,25,202616,PSO,0.4122783694117166,17,0.1236410000128671,416
6,25,202616,GA,0.3973536547165887,25,0.1018956999760121,416
6,25,202616,ACO,0.4001435759574276,25,0.3970126999774948,416
6,25,202616,DE,0.4347913436867451,23,0.1659102999838069,416
6,25,202617,IPSO,0.3881633794001941,25,0.113603499950841,416
6,25,202617,PSO,0.4294014378531098,22,0.0911354999989271,416
6,25,202617,GA,0.4141612345001496,25,0.1621389000210911,416
6,25,202617,ACO,0.3894497634651172,20,0.4197034999961033,416
6,25,202617,DE,0.4431568142870184,25,0.1528688999824226,416
6,25,202618,IPSO,0.3822181285380724,21,0.1260332999518141,416
6,25,202618,PSO,0.4246608685845745,25,0.1491380000952631,416
6,25,202618,GA,0.420455845539689,25,0.1023680999642238,416
6,25,202618,ACO,0.4055310502295528,14,0.4269648999907076,416
6,25,202618,DE,0.4250094313128663,17,0.1458555000135675,416
6,25,202619,IPSO,0.3844665117747003,25,0.1544241999508813,416
6,25,202619,PSO,0.4114368646413731,25,0.1429818000178784,416
6,25,202619,GA,0.4073352908168034,25,0.1396731999702751,416
6,25,202619,ACO,0.4047582011683983,20,0.3828026999253779,416
6,25,202619,DE,0.4287141947557807,24,0.1271914000390097,416
6,25,202620,IPSO,0.4000008444907441,23,0.1119661000557243,416
6,25,202620,PSO,0.4154080015256559,25,0.1001600000308826,416
6,25,202620,GA,0.4177472535806606,24,0.097192799905315,416
6,25,202620,ACO,0.3925694340435031,25,0.39119989995379,416
